Hookup,Location,Meter,BillingDate,Reading,ReadDate,Consumption,AddedUse,AddUseHow,Reference,*,*
703008,6900015A STERLING DR,1575721328,03/01/2025,95,01/10/25,15,0, , ,*
703008,6900015A STERLING DR,1575721328,12/01/2024,80,10/04/24,39,0, , ,*
703008,6900015A STERLING DR,1575721328,09/01/2024,41,07/09/24,16,0, , ,*
703008,6900015A STERLING DR,1575721328,06/01/2024,25,04/02/24,0,0, , ,*
703008,6900015A STERLING DR,1575721328,03/01/2024,25,01/04/24,1,0, , ,*
703008,6900015A STERLING DR,1575721328,12/01/2023,24,10/06/23,0,0, , ,*
703008,6900015A STERLING DR,1575721328,10/06/2023,25,04/02/24,0,0, , ,*
703009,8417042A GIANNA LN,1575710300,03/01/2025,47,01/10/25,0,0, , ,*
703009,8417042A GIANNA LN,1575710300,12/01/2024,47,10/04/24,25,0, , ,*
703009,8417042A GIANNA LN,1575710300,09/01/2024,22,07/09/24,18,0, , ,*
703009,8417042A GIANNA LN,1575710300,06/01/2024,4,04/02/24,0,0, , ,*
703009,8417042A GIANNA LN,1575710300,03/01/2024,4,01/05/24,0,0, , ,*
703009,8417042A GIANNA LN,1575710300,12/01/2023,4,10/06/23,0,0, , ,*
703009,8417042A GIANNA LN,1575710300,10/06/2023,4,04/02/24,0,0, , ,*
703010,8320010 YORK RD,1576609542,03/01/2025,29,01/10/25,4,0, , ,*
703010,8320010 YORK RD,1576609542,12/01/2024,25,10/04/24,9,0, , ,*
703010,8320010 YORK RD,1576609542,09/01/2024,16,07/09/24,16,0, , ,*
703010,8320010 YORK RD,1576609542,06/01/2024,0,05/01/24,0,0, ,NEW METER,*
703010,8320010 YORK RD,1576609542,03/01/2024,0,01/06/25,0,0, ,Zero Reading,*
703011,27800157 ELLSWORTH BLVD,1576609568,03/01/2025,92,01/10/25,3,0, , ,*
703011,27800157 ELLSWORTH BLVD,1576609568,12/01/2024,89,10/04/24,28,0, , ,*
703011,27800157 ELLSWORTH BLVD,1576609568,09/01/2024,61,08/06/24,61,0, , ,*
703011,27800157 ELLSWORTH BLVD,1576609568,06/01/2024,0,05/01/24,0,0, ,NEW METER,*
703011,27800157 ELLSWORTH BLVD,1576609568,03/01/2024,0,01/06/25,0,0, ,Zero Reading,*
703012,35400113 HARVEST HILL RD,1575732518,03/01/2025,142,01/10/25,128,114,+, ,*
703012,35400113 HARVEST HILL RD,1575732518,12/01/2024,128,10/04/24,96,0, , ,*
703012,35400113 HARVEST HILL RD,1575732518,09/01/2024,32,07/09/24,32,0, , ,*
703012,35400113 HARVEST HILL RD,1575732518,06/01/2024,0,06/13/24,0,0, ,NEW METER,*
703012,35400113 HARVEST HILL RD,1575732518,03/01/2024,0,01/06/25,0,0, ,Zero Reading,*
703013,15600343 BROOKE MEADOW RD,1575716708,03/01/2025,185,01/10/25,22,0, , ,*
703013,15600343 BROOKE MEADOW RD,1575716708,12/01/2024,163,10/04/24,138,0, , ,*
703013,15600343 BROOKE MEADOW RD,1575716708,09/01/2024,25,07/09/24,25,0, , ,*
703013,15600343 BROOKE MEADOW RD,1575716708,06/01/2024,0,06/18/24,0,0, ,NEW METER,*
703013,15600343 BROOKE MEADOW RD,1575716708,03/01/2024,0,01/06/25,0,0, ,Zero Reading,*
800001,10200021 ALLING CT,1486601672,03/01/2025,1930,01/10/25,16,0, ,Previous reading blank I will use zero,*
800001,10200021 ALLING CT,1486601672,12/01/2024,1914,10/04/24,15,0, , ,*
800001,10200021 ALLING CT,1486601672,09/01/2024,1899,07/09/24,14,0, , ,*
800001,10200021 ALLING CT,1486601672,06/01/2024,1885,04/02/24,12,0, ,Previous reading blank I will use zero,*
800001,10200021 ALLING CT,1486601672,03/01/2024,1873,01/04/24,12,0, , ,*
800001,10200021 ALLING CT,1486601672,12/01/2023,1861,10/06/23,12,0, ,Previous reading blank I will use zero,*
800001,10200021 ALLING CT,1486601672,09/01/2023,1849,07/07/23,18,0, ,Previous reading blank I will use zero,*
800001,10200021 ALLING CT,1486601672,06/01/2023,1831,04/04/23,14,0, ,Previous reading blank I will use zero,*
800001,10200021 ALLING CT,1486601672,03/01/2023,1817,01/09/23,15,0, , ,*
800001,10200021 ALLING CT,1486601672,12/01/2022,1802,10/06/22,18,0, , ,*
800001,10200021 ALLING CT,1486601672,09/01/2022,1784,07/07/22,20,0, , ,*
800001,10200021 ALLING CT,1486601672,06/01/2022,1764,04/05/22,11,0, , ,*
800001,10200021 ALLING CT,1486601672,03/01/2022,1753,01/06/22,14,0, , ,*
800001,10200021 ALLING CT,1486601672,12/01/2021,1739,10/07/21,8,0, , ,*
800001,10200021 ALLING CT,1486601672,09/01/2021,1731,07/06/21,15,0, , ,*
800001,10200021 ALLING CT,1486601672,06/01/2021,1716,04/05/21,12,0, , ,*
800001,10200021 ALLING CT,1486601672,03/01/2021,1704,01/05/21,13,0, , ,*
800001,10200021 ALLING CT,1486601672,12/01/2020,1691,10/05/20,21,0, , ,*
800001,10200021 ALLING CT,1486601672,09/01/2020,1670,07/02/20,0,0, , ,*
800001,10200021 ALLING CT,1486601672,06/01/2020,1653,04/02/20,0,0, , ,*
800002,10200024 ALLING CT,1580884896,03/01/2025,2649,01/10/25,39,0, , ,*
800002,10200024 ALLING CT,1580884896,12/01/2024,2610,10/04/24,40,0, , ,*
800002,10200024 ALLING CT,1580884896,09/01/2024,2570,07/09/24,21,0, , ,*
800002,10200024 ALLING CT,1580884896,06/01/2024,2549,04/02/24,12,0, , ,*
800002,10200024 ALLING CT,1580884896,03/01/2024,2537,01/05/24,12,0, , ,*
800002,10200024 ALLING CT,1580884896,12/01/2023,2525,10/06/23,13,0, , ,*
800002,10200024 ALLING CT,1580884896,09/01/2023,2512,07/07/23,24,0, , ,*
800002,10200024 ALLING CT,1580884896,06/01/2023,2488,04/04/23,13,0, , ,*
800002,10200024 ALLING CT,1580884896,03/01/2023,2475,01/09/23,12,0, , ,*
800002,10200024 ALLING CT,1580884896,12/01/2022,2463,10/06/22,49,0, , ,*
800002,10200024 ALLING CT,1580884896,09/01/2022,2414,07/07/22,31,0, , ,*
800002,10200024 ALLING CT,1580884896,06/01/2022,2383,04/05/22,12,0, , ,*
800002,10200024 ALLING CT,1580884896,03/01/2022,2371,01/06/22,22,0, , ,*
800002,10200024 ALLING CT,1580884896,12/01/2021,2349,10/07/21,20,0, , ,*
800002,10200024 ALLING CT,1580884896,09/01/2021,2329,07/06/21,20,0, , ,*
800002,10200024 ALLING CT,1580884896,06/01/2021,2309,04/05/21,13,0, , ,*
800002,10200024 ALLING CT,1580884896,03/01/2021,2296,01/05/21,11,0, , ,*
800002,10200024 ALLING CT,1580884896,12/01/2020,2285,10/05/20,39,0, , ,*
800002,10200024 ALLING CT,1580884896,09/01/2020,2246,07/02/20,0,0, , ,*
800002,10200024 ALLING CT,1580884896,06/01/2020,2222,04/02/20,0,0, , ,*
800003,10200029 ALLING CT,1486601360,03/01/2025,1869,01/10/25,10,0, , ,*
800003,10200029 ALLING CT,1486601360,12/01/2024,1859,10/04/24,10,0, , ,*
800003,10200029 ALLING CT,1486601360,09/01/2024,1849,07/09/24,10,0, , ,*
800003,10200029 ALLING CT,1486601360,06/01/2024,1839,04/02/24,7,0, , ,*
800003,10200029 ALLING CT,1486601360,03/01/2024,1832,01/05/24,8,0, , ,*
800003,10200029 ALLING CT,1486601360,12/01/2023,1824,10/06/23,10,0, , ,*
800003,10200029 ALLING CT,1486601360,09/01/2023,1814,07/07/23,10,0, , ,*
800003,10200029 ALLING CT,1486601360,06/01/2023,1804,04/04/23,10,0, , ,*
800003,10200029 ALLING CT,1486601360,03/01/2023,1794,01/09/23,9,0, , ,*
800003,10200029 ALLING CT,1486601360,12/01/2022,1785,10/06/22,12,0, , ,*
800003,10200029 ALLING CT,1486601360,09/01/2022,1773,07/07/22,16,0, , ,*
800003,10200029 ALLING CT,1486601360,06/01/2022,1757,04/05/22,15,0, , ,*
800003,10200029 ALLING CT,1486601360,03/01/2022,1742,01/06/22,16,0, , ,*
800003,10200029 ALLING CT,1486601360,12/01/2021,1726,10/07/21,13,0, , ,*
800003,10200029 ALLING CT,1486601360,09/01/2021,1713,07/06/21,14,0, , ,*
800003,10200029 ALLING CT,1486601360,06/01/2021,1699,04/05/21,15,0, , ,*
800003,10200029 ALLING CT,1486601360,03/01/2021,1684,01/05/21,16,0, , ,*
800003,10200029 ALLING CT,1486601360,12/01/2020,1668,10/05/20,18,0, , ,*
800003,10200029 ALLING CT,1486601360,09/01/2020,1650,07/02/20,0,0, , ,*
800003,10200029 ALLING CT,1486601360,06/01/2020,1631,04/02/20,0,0, , ,*
800004,10200030 ALLING CT,1580915174,03/01/2025,4630,01/10/25,20,0, ,ESTIMATE,*
800004,10200030 ALLING CT,1580915174,12/01/2024,4610,10/04/24,18,0, , ,*
800004,10200030 ALLING CT,1580915174,09/01/2024,4592,07/09/24,23,0, , ,*
800004,10200030 ALLING CT,1580915174,06/01/2024,4569,04/02/24,19,0, , ,*
